Revenue,Sales,other Rev,COGS,Gross Profit,total other Income,Total salary and expense,Total operating expense,Total Amortization and Depreciation,Total Financial Charges,Total Selling and Distribution expense,Tax,Net Income,Cash,Receivables,Inventories,Total Current Asset,Total Fixed Asset,Intangible Asset,Total Asset,Trade Payables,Term Loan,Hire Purchase Creditors,Income Tax Payables,Amount owing to directors/shareholders/related parties,Total Current Liabilities,Long Term Loan,Hire Purchase Creditor_Long,Total Liabilities,Paid Up Capital,Retained Earning,Total Equity,EBITDA,EBIT,Current Ratio,Cash Ratio,Gross Margin Ratio,Operating Margin Ratio,Net Profit Ratio,Net Profit to TA Ratio,Net Profit to TL Ratio,Debt to Equity Ratio,Debt to Asset Ratio,EBITDA to TA Ratio,EBITDA to Equity Ratio,EBITDA to Sales Ratio,Equity to TA Ratio,Equity to FA Ratio,Equity to TL Ratio,Cash to Equity,Cash to TA,Cash to Sales,Label
3000000.0,3000000.0,0.0,224150.4,2775849.6,5055.0,1179001.8,150819.9,22733.0,40852.8,0.0,0.0,1387497.1,79451.0,369645.0,0.0,804362.0,213677.0,0.0,1018039.0,25526.0,340482.0,85931.0,0.0,-11766.0,442220.0,0.0,0.0,442220.0,300000.0,275819.0,575819.0,1410230.1,1387497.1,1.8189181855185201,0.17966396816064403,0.9252832000000001,0.46249903333333336,0.46249903333333336,1.3629115387524446,3.13757202297499,0.767984383981772,0.4343841444188287,1.385241724531182,2.4490857370111097,0.4700767,0.5656158555811712,2.6948103913851282,1.3021098095970332,0.1379791219115729,0.07804317909235305,0.026483666666666666,0
3826541.58,3826541.58,0.0,1516592.0,2309949.58,49110.2,0.0,2263221.65,0.0,0.0,0.0,0.0,95838.13,11411.55,1793948.62,0.0,1891960.17,0.0,0.0,1891960.17,0.0,404786.58,62592.76,0.0,1030003.78,1666803.04,0.0,0.0,1666803.04,250000.0,-24843.0,225157.0,95838.13,95838.13,1.1350832249502016,0.006846369802637268,0.6036650933242963,0.025045626186557732,0.025045626186557732,0.05065546913706963,0.0574981732694704,7.40284796830656,0.8809926691004283,0.05065546913706963,0.4256502351692375,0.025045626186557732,0.11900726218776583,0.0,0.1350831469565834,0.05068263478372868,0.006031601606073979,0.002982209852270833,0
898740.0,898740.0,0.0,304044.0,594696.0,0.0,193431.0,360428.0,19532.0,4514.0,0.0,875.0,15916.0,2852.0,0.0,0.0,346086.0,0.0,0.0,346086.0,0.0,15000.0,0.0,875.0,0.0,82980.0,0.0,0.0,82980.0,100000.0,163106.0,263106.0,36323.0,16791.0,4.170715835140998,0.03436972764521572,0.6616997129314374,0.01868282261833233,0.017709237376771925,0.04598856931514132,0.1918052542781393,0.31538619415748786,0.23976699433088886,0.10495368203278954,0.13805462437192614,0.0404154705476556,0.7602330056691111,0.0,3.1707158351409976,0.01083973759625398,0.00824072629346463,0.0031733315530631774,0
8730000.0,8730000.0,0.0,4732922.5,3997077.5,48041.987,660884.7,496894.23,258295.226,208884.43,0.0,0.0,2420160.901,594290.39,2459291.19,5463853.74,9628127.87,5625858.53,35329.84,15289316.24,6518312.93,779255.13,434123.54,78075.0,0.0,7975359.27,0.0,0.0,8027959.27,1272700.0,2366625.05,7261357.05,2678456.127,2420160.901,1.2072343757875625,0.0745158142574811,0.4578553837342497,0.27722347090492555,0.27722347090492555,0.15829098325982432,0.3014665146650651,1.1055728584507492,0.5250698686575143,0.1751848208877129,0.36886440214367366,0.3068105529209622,0.4749301365748976,1.2907109219470543,0.9045084567301249,0.08184288224747191,0.0388696512434751,0.06807450057273769,0
1720000.0,1720000.0,0.0,521551.5,1198448.5,51412.8,306144.3,64182.0,91238.5,54276.6,0.0,6338.0,727681.9,22873.0,1319264.0,0.0,1520605.0,2782916.0,0.0,4303521.0,0.0,904610.0,0.0,0.0,0.0,985443.0,1894672.0,26732.0,3697321.0,100000.0,506201.0,606201.0,825258.4,734019.9,1.5430674326165998,0.02321088079168455,0.6967723837209302,0.4267557558139535,0.42307087209302324,0.16908989174213396,0.1968132872423033,6.0991667780158725,0.8591385983709618,0.1917635350216718,1.3613610007241823,0.4798013953488372,0.14086163399690627,0.21782942783756318,0.16395682170955672,0.037731709449506025,0.005314950246553926,0.013298255813953488,0
28170000.0,28170000.0,0.0,24526811.2,3643188.8,327711.6,851757.8,132959.4,224058.8,574047.5,0.0,32014.0,2156062.9,1571915.0,4446375.0,950887.0,6987243.0,1099521.0,0.0,8086764.0,1610041.0,4001496.0,0.0,0.0,0.0,5611537.0,270779.0,0.0,6028536.0,1200000.0,858228.0,2058228.0,2412135.6999999997,2188076.9,1.2451567190949646,0.28012200578914476,0.12932867589634361,0.0776740113596024,0.07653755413560526,0.2666162756820899,0.3576428671903095,2.928993289373189,0.7454818763104748,0.2982819456583622,1.1719477628328834,0.08562782037628681,0.25451812368952526,1.871931504718873,0.3414142339035547,0.7637224836121168,0.19438121354846016,0.05580102946396876,0
89910000.0,89910000.0,0.0,31429855.1,58480144.9,76221.0,434975.4,805855.6,607967.85,821286.6,10590.3,-30005.0,55905695.15,0.0,21099423.0,14900023.0,38991593.0,6763385.5,0.0,45754978.5,439803.0,0.0,0.0,0.0,0.0,29816624.0,0.0,0.0,33174213.0,6200000.0,6380765.5,12580765.5,56483658.0,55875690.15,1.307713207236339,0.0,0.6504298175953731,0.6214624641307974,0.6217961867422979,1.221849446394123,1.6852154156603503,2.636899400119969,0.7250405111653587,1.2344811395769753,4.489683715986916,0.6282244244244244,0.2749594888346412,1.860128407585225,0.3792332767622852,0.0,0.0,0.0,0
11730000.0,11730000.0,0.0,4039484.0,7690516.0,847930.0,1925091.5,1614499.7,706649.4,89379.0,0.0,0.0,4202826.4,7023.0,2317536.0,900723.0,4359441.0,6478321.0,0.0,10837762.0,2501744.0,1702751.0,711773.0,0.0,1313938.0,6230206.0,0.0,85405.0,6463272.0,200000.0,4174493.0,4374493.0,4909475.800000001,4202826.4,0.6997266222015773,0.0011272500459856383,0.6556279624893435,0.35829722080136406,0.35829722080136406,0.3877946756904239,0.6502629627841751,1.4774905343316358,0.5963659286852765,0.45299719628462043,1.122295955211267,0.41854013640238713,0.4036343481246405,0.6752510411262425,0.6768232870286134,0.0016054431907880525,0.0006480120157648784,0.0005987212276214834,0
1090000.0,1090000.0,0.0,496875.0,593125.0,0.0,60090.8,56813.9,10036.8,0.0,0.0,0.0,466183.5,27560.0,0.0,0.0,75275.0,50100.0,0.0,125375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125374.0,125375.0,476220.3,466183.5,0.0,0.0,0.544151376146789,0.4276912844036697,0.4276912844036697,3.718313060817547,0.0,0.0,0.0,3.798367298105683,3.798367298105683,0.43689935779816513,1.0,2.50249500998004,0.0,0.21982053838484547,0.21982053838484547,0.02528440366972477,0
12880000.0,12880000.0,0.0,5649491.7,7230508.3,10208.8,367239.6,375241.5,29050.5,36154.3,0.0,-5156.0,6438187.2,445630.0,558636.0,0.0,1725317.0,71798.0,0.0,1797115.0,1024256.0,141487.0,14012.0,1254.0,27115.0,1336530.0,78238.0,51295.0,1466063.0,100000.0,231052.0,331052.0,6462081.7,6433031.2,1.2908928344294555,0.3334231180744166,0.5613748680124223,0.4994589440993789,0.4998592546583851,3.5825126383119614,4.391480584395078,4.428497637833331,0.8157869696708335,3.5958086711201007,19.51983887727608,0.5017144177018633,0.18421303032916647,4.610880525919942,0.22581021415860028,1.3461027270640262,0.24796966248681915,0.03459860248447205,0
842089.0,842089.0,0.0,637250.0,204839.0,109951.0,177392.0,68485.0,17761.0,0.0,0.0,0.0,51152.0,21118.0,42489.0,0.0,210864.0,179872.0,0.0,390736.0,1650.0,0.0,0.0,16309.0,0.0,45512.0,138283.0,0.0,183795.0,100000.0,106941.0,206941.0,68913.0,51152.0,4.633151696255933,0.46400949200210934,0.24325101028513613,0.060744173121843416,0.060744173121843416,0.13091192006879326,0.27831007372344185,0.8881516954107692,0.47038153638262153,0.17636716350681791,0.3330079587901866,0.08183576795326859,0.5296184636173785,1.1504903486924034,1.1259337849234201,0.102048409933266,0.054046722083452764,0.025078109320986263,0
47556658.0,47556658.0,0.0,46938708.0,617950.0,0.0,0.0,305046.0,0.0,0.0,0.0,14004.0,298900.0,70883.0,8013748.0,0.0,8096059.0,16221.0,0.0,8112280.0,4086085.0,0.0,0.0,18693.0,246034.0,4405422.0,0.0,0.0,4405422.0,3152467.0,554391.0,3706858.0,312904.0,312904.0,1.837748801363411,0.016089945526217467,0.012993974471460968,0.006579604479355972,0.006285134670312619,0.03684537515963453,0.06784821068220025,1.1884517831543588,0.5430559596069169,0.038571646935263576,0.08441218951467792,0.006579604479355972,0.45694404039308306,228.5221626286912,0.8414308549782518,0.019122124451489645,0.008737740807763046,0.0014904958207954814,0
1144638.0,1144638.0,0.0,973967.0,170671.0,139474.0,189556.0,72954.0,51444.0,6350.0,13305.0,0.0,-23464.0,57410.0,291644.0,0.0,357711.0,208242.0,0.0,565953.0,172009.0,11066.0,11102.0,0.0,182033.0,415083.0,28440.0,51740.0,495263.0,100000.0,-29310.0,70690.0,27980.0,-23464.0,0.8617818604953708,0.13830968746009834,0.1491047824727119,-0.020499057343893876,-0.020499057343893876,-0.04145927311985271,-0.04737684826041921,7.006125335973971,0.8750956351499153,0.04943873431185982,0.39581270335266655,0.024444409498898343,0.12490436485008473,0.33946081962332286,0.1427322452918954,0.812137501768284,0.10143951882930208,0.05015559504402265,0
49949749.0,49949749.0,0.0,44899793.0,5049956.0,127035.0,724959.0,732596.0,868525.5,1368811.0,11767.0,-30005.0,1500337.5,0.0,21099423.0,14900023.0,38991593.0,6763385.5,0.0,45754978.5,439803.0,0.0,0.0,0.0,0.0,29816624.0,0.0,0.0,33174213.0,6200000.0,6380765.5,12580765.5,2338858.0,1470332.5,1.307713207236339,0.0,0.10110072825390974,0.0294362340038986,0.030036937723150522,0.03279069402250948,0.04522601636397523,2.636899400119969,0.7250405111653587,0.05111701669797528,0.18590744736478873,0.04682421927685763,0.2749594888346412,1.860128407585225,0.3792332767622852,0.0,0.0,0.0,0
780756.0,780756.0,0.0,459619.0,321137.0,0.0,167336.0,131404.0,928.0,0.0,0.0,551.0,20918.0,93721.0,0.0,0.0,116641.0,0.0,0.0,116641.0,0.0,0.0,0.0,2350.0,0.0,3300.0,0.0,0.0,3300.0,10000.0,103341.0,113341.0,22397.0,21469.0,35.345757575757574,28.40030303030303,0.41131544298090567,0.027497707350311748,0.026791981105492624,0.1793365969084627,6.338787878787879,0.029115677468877107,0.028291938512186966,0.19201652935074287,0.1976072206880123,0.028686298920533433,0.9717080614878131,0.0,34.345757575757574,0.8268940630486761,0.8034996270608106,0.12003878292321801,0
4970000.0,4970000.0,0.0,18224.784,4951775.216,244380.828,1916181.462,1729105.42,0.0,15327.104,6868.61,0.0,1528673.448,175357.23,1526426.0,0.0,1558247.31,370519.36,0.0,1938767.0,96982.26,0.0,0.0,0.0,237323.95,1463525.14,0.0,0.0,1463525.14,500000.0,387868.93,887868.93,1528673.448,1528673.448,1.0647219288628005,0.11981839273358845,0.9963330414486922,0.3075801706237425,0.3075801706237425,0.7884771341785785,1.0445146490616486,1.648357196146057,0.7548741751845374,0.7884771341785785,1.721733238260742,0.3075801706237425,0.4579554582886959,2.3962821537854326,0.6066646248386277,0.19750350989306495,0.09044781038670455,0.03528314486921529,0
570515.0,570515.0,0.0,331250.0,239265.0,0.0,85844.0,43703.0,12546.0,0.0,0.0,0.0,97172.0,27560.0,0.0,0.0,75275.0,50100.0,0.0,125375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125374.0,125375.0,109718.0,97172.0,0.0,0.0,0.4193842405545866,0.17032330438288212,0.17032330438288212,0.7750508474576271,0.0,0.0,0.0,0.8751186440677966,0.8751186440677966,0.19231396194666223,1.0,2.50249500998004,0.0,0.21982053838484547,0.21982053838484547,0.04830723118585839,0
1796590.0,1796590.0,0.0,670698.0,1125892.0,168601.0,682412.0,363580.0,49944.0,6422.0,0.0,6920.0,185215.0,424762.0,423941.0,0.0,1167018.0,184247.0,0.0,1351265.0,56996.0,0.0,50040.0,18819.0,0.0,121719.0,0.0,50040.0,171759.0,500000.0,679506.0,1179506.0,242079.0,192135.0,9.587804697705371,3.489693474313788,0.6266827712499792,0.1069442666384651,0.10309252528401026,0.13706785863616686,1.078342328495159,0.14561943728984847,0.12710978231508993,0.1791499076791007,0.20523761642585964,0.13474359759321827,0.87289021768491,6.401765021954224,6.8672151095430225,0.36011855810822496,0.31434396657946445,0.23642678630071412,0
3760996.25,3760996.25,0.0,3135690.39,625305.86,0.01,121913.49,368365.44,194.46,4233.88,0.0,0.0,130598.6,337428.17,751912.18,311169.35,2040036.42,3305.54,0.0,2043341.96,1660935.35,0.0,0.0,10365.22,40333.02,1742743.36,70000.0,0.0,1812743.36,100000.0,130598.6,230598.6,130793.06000000001,130598.6,1.1705891221986924,0.19361896751108548,0.1662606975478904,0.034724469613603044,0.034724469613603044,0.0639142162969139,0.07204472672844324,7.861033674965936,0.8871463492092142,0.06400938392123069,0.5671893064398483,0.03477617399910995,0.1128536507907859,69.76124929663534,0.12720973364922433,1.463270679006724,0.165135438221021,0.08971776294645334,0
6330150.0,6330150.0,0.0,4881956.0,1448194.0,19941.0,0.0,2410498.0,92747.0,20139.0,0.0,-2696.0,-1052553.0,579944.0,458312.0,828209.0,2373762.0,314463.0,137746.0,2825971.0,102330.0,0.0,0.0,0.0,0.0,248931.0,0.0,0.0,248931.0,6769767.0,-4192727.0,2577040.0,-962502.0,-1055249.0,9.535823179917326,2.3297379595148855,0.22877720117216813,-0.16670205287394455,-0.16627615459349304,-0.3724571129710814,-4.22829217735035,0.09659570670226306,0.08808689119598184,-0.34059160550479817,-0.3734912923353925,-0.15205042534537097,0.9119131088040182,8.195049974082801,10.352426977756888,0.2250426846304287,0.2052193741549365,0.0916161544355189,0
2988568.0,2988568.0,0.0,0.0,2988568.0,1986.0,2959162.0,2985678.0,0.0,0.0,0.0,0.0,4876.0,9422.0,455560.0,0.0,521045.0,477.0,0.0,521522.0,67410.0,63359.0,0.0,0.0,0.0,268126.0,98120.0,0.0,366246.0,150000.0,5276.0,155276.0,4876.0,4876.0,1.9432841276116453,0.03514019528132296,1.0,0.0016315506289299759,0.0016315506289299759,0.00934955764090489,0.013313455983137018,2.358677451763312,0.7022637587676072,0.00934955764090489,0.031402148432468635,0.0016315506289299759,0.2977362412323929,325.52620545073376,0.42396640509384403,0.06067904891934362,0.01806635194680186,0.003152680481086594,0
3272705.0,3272705.0,0.0,2493606.98,779097.69,27497.53,385243.0,336080.97,31589.67,3693.91,1000.0,0.0,48987.67,46601.66,676931.64,0.0,873462.92,28640.0,0.0,902102.92,70969.08,0.0,13866.0,0.0,673518.61,798288.95,0.0,0.0,798288.95,8813.97,95000.0,103813.97,80577.34,48987.67,1.0941688720606744,0.05837693231254173,0.2380592476254352,0.014968556591565691,0.014968556591565691,0.05430385925366475,0.06136583752036152,7.689610078489436,0.884920037726959,0.08932167074683672,0.7761704903492275,0.02462102144861819,0.11507996227304086,3.624789455307263,0.1300456056669706,0.44889584706181646,0.05165891714439856,0.014239493018771934,0
2203401.54,2203401.54,0.0,983821.83,1219579.71,12924.19,214475.42,684382.05,89600.67,47996.59,0.0,326.06,195723.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285649.83999999997,196049.16999999998,0.0,0.0,0.5534986192303378,0.08897568892504268,0.0888277086345324,0.0,0.0,0.0,0.0,0.0,0.0,0.12964039228183527,0.0,0.0,0.0,0.0,0.0,0.0,0
30357184.0,30357184.0,0.0,28979570.0,1377614.0,40872.0,58490.0,784438.0,80550.0,255365.0,0.0,16684.0,222959.0,773763.0,3941323.0,346512.0,7062686.0,3144428.0,0.0,10207114.0,5467.0,370167.0,6241.0,12687.0,1986520.0,6764501.0,466356.0,0.0,7252285.0,1400000.0,1554829.0,2954829.0,320193.0,239643.0,1.0440808568141242,0.11438582092012405,0.0453801643788831,0.007894111654098087,0.007344521810718675,0.02184349072617392,0.030743276084709854,2.4543839931177067,0.710512785494509,0.03136959183565501,0.10836261590772257,0.010547519822655487,0.289487214505491,0.9397031829000377,0.4074342086666478,0.2618638845090528,0.07580624650611328,0.025488628984822834,0
1020000.0,1020000.0,0.0,119205.0,900795.0,0.0,317460.55,73138.455,22400.0,0.0,0.0,0.0,487795.995,3454.72,571000.0,0.0,580054.72,67433.33,0.0,647488.05,160464.39,0.0,0.0,4200.0,156006.56,324562.95,0.0,0.0,324562.95,50000.0,272925.1,322925.1,510195.995,487795.995,1.7871871080787254,0.010644221714154372,0.8831323529411764,0.4782313676470588,0.4782313676470588,0.7533667918658884,1.5029318503544535,1.0050719191540083,0.5012647723768802,0.787962024936213,1.5799205295593313,0.5001921519607843,0.4987352276231198,4.788805476460972,0.994953675396406,0.010698208346145903,0.0053355733746746365,0.0033869803921568625,1
5251243.62,5251243.62,0.0,2854700.03,2396543.59,284528.93,0.0,1999011.06,385017.16,103224.78,0.0,0.0,193819.52,510.72,2578625.87,7086778.42,10124290.9,8690806.51,0.0,18815097.41,176941.53,4549045.74,293794.84,0.0,397311.45,6677984.86,3259429.22,0.0,9937414.08,660000.0,8217683.03,8877683.03,578836.6799999999,193819.52,1.5160697594034378,7.647816080852869e-05,0.45637638689480564,0.03690926074383881,0.03690926074383881,0.010301276457754995,0.01950401970167273,1.1193702282925504,0.5281617130888934,0.030764479576510465,0.06520132314298227,0.11022849478844021,0.47183827096646425,1.02150278225444,0.8933594754662774,5.752852385855007e-05,2.714415922867125e-05,9.725696177089572e-05,0
1340000.0,1340000.0,0.0,631512.9,708487.1,5980.0,75250.0,92519.7,60470.3,8758.8,0.0,3640.0,473828.3,50901.0,144065.0,0.0,239223.0,219891.0,0.0,459114.0,27538.0,0.0,30940.0,3640.0,0.0,64151.0,0.0,193312.0,257463.0,50000.0,151651.0,201651.0,537938.6,477468.3,3.7290611214166574,0.7934560645975901,0.5287217164179104,0.35631962686567165,0.35360320895522385,1.0320493385085185,1.840374345051522,1.2767752205543241,0.5607822893660398,1.1716885130926087,2.6676713728173924,0.4014467164179104,0.4392177106339602,0.9170498110427439,0.7832232204239056,0.2524212624782421,0.11086788902102745,0.03798582089552239,0
599740.0,599740.0,0.0,280559.0,319181.0,140.0,152815.0,121712.0,31337.0,1661.0,0.0,0.0,11796.0,10371.0,112500.0,0.0,208416.0,154824.0,0.0,363240.0,9818.0,0.0,24852.0,0.0,0.0,54953.0,0.0,141901.0,196854.0,100000.0,66386.0,166386.0,43133.0,11796.0,3.792622786745037,0.18872491037795935,0.5321989528795812,0.01966852302664488,0.01966852302664488,0.03247439709283119,0.05992258221829376,1.1831163679636507,0.5419392137429798,0.11874518224865103,0.25923455098385684,0.07191949844932805,0.4580607862570201,1.0746783444427221,0.8452253954707549,0.06233096534564206,0.028551370994383877,0.017292493413812653,0
12460975.0,12460975.0,0.0,9465845.0,2995130.0,68631.41,1101474.5,709848.9,368993.18,417768.86,0.0,0.0,465675.97,594290.39,2459291.19,5463853.74,9628127.87,5625858.53,35329.84,15289316.24,6518312.93,779255.13,434123.54,78075.0,0.0,7975359.27,0.0,0.0,8027959.27,1272700.0,2366625.05,7261357.05,834669.1499999999,465675.97,1.2072343757875625,0.0745158142574811,0.2403608064376985,0.037370749078623464,0.037370749078623464,0.030457605996904932,0.058006767889344314,1.1055728584507492,0.5250698686575143,0.054591659751031474,0.1149467164681015,0.06698265183904148,0.4749301365748976,1.2907109219470543,0.9045084567301249,0.08184288224747191,0.0388696512434751,0.04769212601742641,0
668674.0,668674.0,0.0,433539.0,235135.0,0.0,168345.0,24544.0,23000.0,0.0,0.0,67.0,19179.0,0.0,61300.0,7100.0,80840.0,86000.0,0.0,166840.0,23468.0,0.0,0.0,67.0,777586.0,801121.0,0.0,0.0,801121.0,100002.0,-734283.0,-634281.0,42246.0,19246.0,0.10090860182169735,0.0,0.3516437008168405,0.028782336385144332,0.028682138082234392,0.11495444737473028,0.023940203789440048,-1.2630379910481317,4.8017321985135455,0.2532126588348118,-0.06660454908786484,0.06317876872736192,-3.801732198513546,-7.375360465116279,-0.7917418217722416,-0.0,0.0,0.0,0
1260000.0,1260000.0,0.0,0.0,1260000.0,0.0,859262.4,60876.5,2937.6,0.0,0.0,1655.0,335268.5,7049.0,373385.0,0.0,414074.0,3456.0,0.0,417530.0,5698.0,0.0,0.0,1655.0,547081.0,556094.0,0.0,0.0,556094.0,100000.0,-238564.0,-138564.0,339861.1,336923.5,0.744611522512381,0.01267591450366305,1.0,0.26739960317460315,0.26608611111111113,0.8029806241467679,0.6028989703179678,-4.013264628619266,1.3318659737024885,0.8139800732881469,-2.452737363240091,0.26973103174603175,-0.33186597370248844,-40.09375,-0.249173700849137,-0.05087179931295286,0.016882619212990682,0.005594444444444444,0
3563250.05,3563250.05,0.0,54828.1,3508421.95,6168.0,2978730.36,260040.8,2300.0,28461.36,0.0,1000.0,244057.43,42580.01,462501.97,0.0,646439.75,4600.0,0.0,651039.75,151586.6,42848.0,0.0,0.0,126456.82,435485.56,0.0,0.0,435485.56,400000.0,-184445.81,215554.19,247357.43,245057.43,1.4844114463864198,0.09777594003346518,0.9846128957466794,0.06877357091456436,0.06849292824678414,0.3748733161070426,0.5604259989699774,2.020306633798211,0.6689077894245321,0.37994213102963376,1.1475417388082318,0.06941904905045887,0.33109221057546795,46.85960652173913,0.4949743683808942,0.19753738027546577,0.0654030879066908,0.011949767600508419,0
2199704.0,2199704.0,0.0,2169658.0,30046.0,0.0,15000.0,7381.0,2521.0,0.0,0.0,223.0,4921.0,1148.0,137472.0,0.0,380620.0,0.0,0.0,380620.0,12798.0,0.0,0.0,1325.0,57315.0,82198.0,0.0,0.0,83055.0,1.0,297564.0,297565.0,7665.0,5144.0,4.630526290177377,0.013966276551740918,0.013659110498503435,0.002338496452249939,0.0022371191760345937,0.012928905470022595,0.05924989464812474,0.27911548737250685,0.21820976301823342,0.020138195575639745,0.025759077848537294,0.003484559740765121,0.7817902369817666,0.0,3.5827463728854374,0.003857980609278645,0.0030161315747990122,0.0005218883995301186,1
286457.0,286457.0,0.0,194817.0,91640.0,1094.0,0.0,24915.0,0.0,0.0,0.0,0.0,67819.0,49645.0,29204.0,0.0,167278.0,0.0,0.0,167278.0,3250.0,0.0,0.0,0.0,1301.0,7897.0,0.0,0.0,7897.0,20000.0,139381.0,159381.0,67819.0,67819.0,21.18247435735089,6.286564518171457,0.31990839811908944,0.2367510656049599,0.2367510656049599,0.40542689415224953,8.58794478916044,0.049547938587410044,0.047208837982280996,0.40542689415224953,0.4255149610053896,0.2367510656049599,0.952791162017719,0.0,20.18247435735089,0.3114863126721504,0.2967814058035127,0.1733069884834373,0
4040000.0,4040000.0,0.0,2127320.03,1912679.97,29069.676,714340.0,467132.82,54244.596,5934.37,6370.0,0.0,693727.86,33894.31,887937.79,0.0,1349172.81,290099.0,0.0,1639271.81,592373.04,61224.43,124973.27,0.0,0.0,778570.74,0.0,0.0,778570.74,250000.0,610701.07,860701.07,747972.456,693727.86,1.7328840408258857,0.043534014648431305,0.47343563613861384,0.17171481683168316,0.17171481683168316,0.42319269798216075,0.8910273972022118,0.904577404556962,0.47494914220479395,0.4562833640139276,0.8690269851761658,0.18514169702970298,0.525050857795206,2.966921878393238,1.105488590542203,0.039379885980622746,0.02067644291400338,0.008389680693069307,0
1870000.0,1870000.0,0.0,747739.552,1122260.448,1881.6,226831.896,586714.357,0.0,8755.44,0.0,0.0,301840.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301840.355,301840.355,0.0,0.0,0.6001392770053476,0.16141195454545454,0.16141195454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.16141195454545454,0.0,0.0,0.0,0.0,0.0,0.0,0
3030000.0,3030000.0,0.0,910796.0,2119204.0,0.0,638505.6,355978.8,74418.0,68670.7,0.0,-6165.0,987795.9,11959.03,725295.15,278535.0,1335094.0,279617.0,0.0,1614711.0,235436.39,63781.32,24742.0,3520.0,0.0,996678.0,141279.44,88981.0,1226939.0,250000.0,137772.23,387772.0,1056048.9,981630.9,1.3395439650519023,0.011998890313621852,0.6994072607260726,0.3239705940594059,0.32600524752475246,0.611747798832113,0.8050896580840613,3.1640732182829083,0.7598505243353145,0.6540172823495969,2.7233758497261276,0.3485309900990099,0.2401494756646855,1.3867969401002085,0.31604831210027556,0.03084036495672715,0.007406297473665567,0.003946874587458746,0
8460000.0,8460000.0,447280.495,5394186.732,3513093.763,6808.905,926571.288,295074.18,0.0,69818.994,0.0,64511.85,2163926.356,185999.17,4406944.0,1934819.53,8822331.27,407265.2,160000.0,9284202.07,256181.05,369235.83,0.0,42974.0,1350460.41,3784812.41,0.0,0.0,3805812.41,528467.0,4949922.8,5478389.8,2228438.2060000002,2228438.2060000002,2.3309824409500917,0.049143563762516836,0.4152593100472813,0.26340877139479907,0.2557832572104019,0.2330761803421196,0.5685846076685634,0.6946954395249495,0.40992347875513224,0.24002474194317058,0.4067688294104228,0.26340877139479907,0.5900765363242465,13.451652142142269,1.4394797246457032,0.03395143040022454,0.02003394245381822,0.021985717494089837,0
925104.0,925104.0,0.0,367080.6,558023.4,0.0,232498.0,0.0,8757.0,4200.0,0.0,0.0,115206.0,158990.18,186614.16,0.0,346679.34,37572.0,0.0,254501.0,89687.0,33333.34,0.0,0.0,0.0,129750.34,0.0,0.0,129750.34,100000.0,39295.0,254501.0,123963.0,115206.0,2.671895426247053,1.225354631055302,0.6032007212162093,0.12453302547605459,0.12453302547605459,0.452674056290545,0.8879051877628992,0.5098225154321594,0.5098225154321594,0.4870825654909018,0.4870825654909018,0.1339989882218648,1.0,6.773687852656233,1.9614669217822474,0.6247133803010597,0.6247133803010597,0.1718619528182777,0
983996.5,983996.5,0.0,467337.22,516659.28,2352.0,126017.72,308797.03,0.0,17510.88,0.0,0.0,66685.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66685.65,66685.65,0.0,0.0,0.5250621115014129,0.06777021056477335,0.06777021056477335,0.0,0.0,0.0,0.0,0.0,0.0,0.06777021056477335,0.0,0.0,0.0,0.0,0.0,0.0,0
570000.0,570000.0,0.0,258890.4,311109.6,375.2,0.0,48648.6,0.0,0.0,0.0,5746.0,257090.2,3014.0,675148.0,0.0,678162.0,0.0,0.0,678162.0,69921.0,0.0,0.0,5974.0,0.0,267608.0,0.0,0.0,267608.0,120000.0,290554.0,410554.0,262836.2,262836.2,2.5341619084631253,0.011262742518908254,0.5458063157894737,0.4611161403508772,0.45103543859649126,0.37909850448712845,0.9606969896266181,0.6518216848453553,0.39460777808252306,0.38757140624216635,0.6401988532568189,0.4611161403508772,0.605392221917477,0.0,1.5341619084631253,0.007341299804654199,0.004444365800501945,0.005287719298245614,1
1440000.0,1440000.0,0.0,377756.4,1062243.6,77367.0,563634.4,153161.6,61248.0,9151.0,0.0,-2686.0,355101.6,482456.0,300169.0,0.0,796867.0,864443.0,0.0,1661310.0,117872.0,44400.0,10003.0,0.0,0.0,364220.0,694211.0,145096.0,1203527.0,100000.0,357783.0,457783.0,413663.6,352415.6,2.187872714293559,1.3246279721047718,0.7376691666666667,0.24473305555555555,0.2465983333333333,0.21374794589811652,0.29505079653385424,2.6290338435459595,0.724444564831368,0.24899844098933974,0.9036237693404954,0.2872663888888889,0.27555543516863196,0.5295699080216972,0.38036786877236656,1.0538967152559182,0.2904069679951364,0.3350388888888889,0
